,SIG_CD,SIG_ENG_NM_x,forest,dem,x,y,slope,farm_cnt,NUMPOINTS,1,2,3,4,5,6,7,8,9,10,11,12,2019,2020,2021,2022,2023
10028,31110,중구,150,57.27603999,129.3082429,35.57104934,5.874847456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10029,31110,중구,150,57.27603999,129.3082429,35.57104934,5.874847456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10030,31140,남구,910,26.23027905,129.3282023,35.51604996,3.49854061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10031,31140,남구,910,26.23027905,129.3282023,35.51604996,3.49854061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10032,31140,남구,910,26.23027905,129.3282023,35.51604996,3.49854061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10033,31140,남구,910,26.23027905,129.3282023,35.51604996,3.49854061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10034,31170,동구,276,65.59625203,129.4260655,35.52557365,9.053956442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10035,31170,동구,276,65.59625203,129.4260655,35.52557365,9.053956442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10036,31170,동구,276,65.59625203,129.4260655,35.52557365,9.053956442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10037,31170,동구,276,65.59625203,129.4260655,35.52557365,9.053956442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10038,31200,북구,2285,117.5465946,129.3798105,35.61005392,11.25661905,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10039,31200,북구,2285,117.5465946,129.3798105,35.61005392,11.25661905,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10040,31200,북구,2285,117.5465946,129.3798105,35.61005392,11.25661905,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10041,31200,북구,2285,117.5465946,129.3798105,35.61005392,11.25661905,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10042,31710,울주군,51856,209.9761954,129.1876939,35.54607929,13.97341653,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10043,31710,울주군,51856,209.9761954,129.1876939,35.54607929,13.97341653,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10044,31710,울주군,51856,209.9761954,129.1876939,35.54607929,13.97341653,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10045,31710,울주군,51856,209.9761954,129.1876939,35.54607929,13.97341653,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10046,36110,세종특별자치시,9231.063021,93.57649482,127.2587801,36.56065771,8.663268895,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10047,36110,세종특별자치시,9231.063021,93.57649482,127.2587801,36.56065771,8.663268895,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10048,36110,세종특별자치시,9231.063021,93.57649482,127.2587801,36.56065771,8.663268895,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10049,36110,세종특별자치시,9231.063021,93.57649482,127.2587801,36.56065771,8.663268895,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10050,41111,수원시 장안구,864.3333333,130.9337454,127.0034517,37.31396569,7.537194432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10051,41111,수원시 장안구,864.3333333,130.9337454,127.0034517,37.31396569,7.537194432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10052,41111,수원시 장안구,864.3333333,130.9337454,127.0034517,37.31396569,7.537194432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10053,41111,수원시 장안구,864.3333333,130.9337454,127.0034517,37.31396569,7.537194432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10054,41113,수원시 권선구,864.3333333,36.27126653,126.9797583,37.26052476,1.312710434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10055,41113,수원시 권선구,864.3333333,36.27126653,126.9797583,37.26052476,1.312710434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10056,41113,수원시 권선구,864.3333333,36.27126653,126.9797583,37.26052476,1.312710434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10057,41113,수원시 권선구,864.3333333,36.27126653,126.9797583,37.26052476,1.312710434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10058,41115,수원시 팔달구,864.3333333,52.8813051,127.0162387,37.27746363,2.194808081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10059,41115,수원시 팔달구,864.3333333,52.8813051,127.0162387,37.27746363,2.194808081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10060,41115,수원시 팔달구,864.3333333,52.8813051,127.0162387,37.27746363,2.194808081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10061,41115,수원시 팔달구,864.3333333,52.8813051,127.0162387,37.27746363,2.194808081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10062,41117,수원시 영통구,864.3333333,65.50349825,127.0567284,37.27501901,3.857175767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10063,41117,수원시 영통구,864.3333333,65.50349825,127.0567284,37.27501901,3.857175767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10064,41117,수원시 영통구,864.3333333,65.50349825,127.0567284,37.27501901,3.857175767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10065,41117,수원시 영통구,864.3333333,65.50349825,127.0567284,37.27501901,3.857175767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10066,41131,성남시 수정구,2293.666667,116.1796647,127.1041452,37.43516624,9.332461359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,41131,성남시 수정구,2293.666667,116.1796647,127.1041452,37.43516624,9.332461359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10068,41131,성남시 수정구,2293.666667,116.1796647,127.1041452,37.43516624,9.332461359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10069,41131,성남시 수정구,2293.666667,116.1796647,127.1041452,37.43516624,9.332461359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10070,41133,성남시 중원구,2293.666667,144.2957208,127.1639099,37.43343323,10.74634994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10071,41133,성남시 중원구,2293.666667,144.2957208,127.1639099,37.43343323,10.74634994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10072,41133,성남시 중원구,2293.666667,144.2957208,127.1639099,37.43343323,10.74634994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10073,41133,성남시 중원구,2293.666667,144.2957208,127.1639099,37.43343323,10.74634994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10074,41135,성남시 분당구,2293.666667,118.6503531,127.106064,37.37930157,8.834027203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10075,41135,성남시 분당구,2293.666667,118.6503531,127.106064,37.37930157,8.834027203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10076,41135,성남시 분당구,2293.666667,118.6503531,127.106064,37.37930157,8.834027203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10077,41135,성남시 분당구,2293.666667,118.6503531,127.106064,37.37930157,8.834027203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10078,41150,의정부시,4690,127.1923018,127.0684231,37.73619211,9.775593114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10079,41150,의정부시,4690,127.1923018,127.0684231,37.73619211,9.775593114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10080,41150,의정부시,4690,127.1923018,127.0684231,37.73619211,9.775593114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10081,41150,의정부시,4690,127.1923018,127.0684231,37.73619211,9.775593114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10082,41171,안양시 만안구,2993,111.4697759,126.9113784,37.4041356,12.30323298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10083,41171,안양시 만안구,2993,111.4697759,126.9113784,37.4041356,12.30323298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10084,41171,안양시 만안구,2993,111.4697759,126.9113784,37.4041356,12.30323298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10085,41171,안양시 만안구,2993,111.4697759,126.9113784,37.4041356,12.30323298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10086,41173,안양시 동안구,2993,90.8432867,126.9555027,37.40039183,6.481485037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10087,41173,안양시 동안구,2993,90.8432867,126.9555027,37.40039183,6.481485037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10088,41173,안양시 동안구,2993,90.8432867,126.9555027,37.40039183,6.481485037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10089,41173,안양시 동안구,2993,90.8432867,126.9555027,37.40039183,6.481485037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10090,41190,부천시,955,29.55199132,126.7887109,37.50425833,2.966164985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10091,41190,부천시,955,29.55199132,126.7887109,37.50425833,2.966164985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10092,41190,부천시,955,29.55199132,126.7887109,37.50425833,2.966164985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10093,41190,부천시,955,29.55199132,126.7887109,37.50425833,2.966164985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10094,41210,광명시,1472,43.91058215,126.864694,37.44516912,5.980174636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10095,41210,광명시,1472,43.91058215,126.864694,37.44516912,5.980174636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10096,41210,광명시,1472,43.91058215,126.864694,37.44516912,5.980174636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10097,41210,광명시,1472,43.91058215,126.864694,37.44516912,5.980174636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10098,41220,평택시,7762,17.8995208,126.9877007,37.01183071,1.517876721,220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10099,41220,평택시,7762,17.8995208,126.9877007,37.01183071,1.517876721,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10100,41220,평택시,7762,17.8995208,126.9877007,37.01183071,1.517876721,220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10101,41220,평택시,7762,17.8995208,126.9877007,37.01183071,1.517876721,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10102,41250,동두천시,6289,210.3843116,127.0779127,37.91653761,14.86552692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10103,41250,동두천시,6289,210.3843116,127.0779127,37.91653761,14.86552692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10104,41250,동두천시,6289,210.3843116,127.0779127,37.91653761,14.86552692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10105,41250,동두천시,6289,210.3843116,127.0779127,37.91653761,14.86552692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10106,41271,안산시 상록구,1551.25,46.97991142,126.870815,37.31600383,6.454517678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10107,41271,안산시 상록구,1551.25,46.97991142,126.870815,37.31600383,6.454517678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10108,41271,안산시 상록구,1551.25,46.97991142,126.870815,37.31600383,6.454517678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10109,41271,안산시 상록구,1551.25,46.97991142,126.870815,37.31600383,6.454517678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10110,41273,안산시 단원구,1551.25,19.68272106,126.6940412,37.28192491,4.544224636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10111,41273,안산시 단원구,1551.25,19.68272106,126.6940412,37.28192491,4.544224636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10112,41273,안산시 단원구,1551.25,19.68272106,126.6940412,37.28192491,4.544224636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10113,41273,안산시 단원구,1551.25,19.68272106,126.6940412,37.28192491,4.544224636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10114,41281,고양시 덕양구,4618,84.71248852,126.8786318,37.65580987,7.104165008,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10115,41281,고양시 덕양구,4618,84.71248852,126.8786318,37.65580987,7.104165008,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10116,41281,고양시 덕양구,4618,84.71248852,126.8786318,37.65580987,7.104165008,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10117,41281,고양시 덕양구,4618,84.71248852,126.8786318,37.65580987,7.104165008,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10118,41285,고양시 일산동구,4618,27.95536872,126.7975579,37.67986514,2.446127848,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10119,41285,고양시 일산동구,4618,27.95536872,126.7975579,37.67986514,2.446127848,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10120,41285,고양시 일산동구,4618,27.95536872,126.7975579,37.67986514,2.446127848,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10121,41285,고양시 일산동구,4618,27.95536872,126.7975579,37.67986514,2.446127848,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10122,41287,고양시 일산서구,4618,14.71995473,126.7279833,37.68020512,0.436944486,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10123,41287,고양시 일산서구,4618,14.71995473,126.7279833,37.68020512,0.436944486,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10124,41287,고양시 일산서구,4618,14.71995473,126.7279833,37.68020512,0.436944486,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10125,41287,고양시 일산서구,4618,14.71995473,126.7279833,37.68020512,0.436944486,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10126,41290,과천시,2327,142.5058754,127.0026795,37.43384529,11.24964413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10127,41290,과천시,2327,142.5058754,127.0026795,37.43384529,11.24964413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10128,41290,과천시,2327,142.5058754,127.0026795,37.43384529,11.24964413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10129,41290,과천시,2327,142.5058754,127.0026795,37.43384529,11.24964413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10130,41310,구리시,1284,51.40700619,127.1312299,37.59922149,5.410817183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10131,41310,구리시,1284,51.40700619,127.1312299,37.59922149,5.410817183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10132,41310,구리시,1284,51.40700619,127.1312299,37.59922149,5.410817183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10133,41310,구리시,1284,51.40700619,127.1312299,37.59922149,5.410817183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10134,41360,남양주시,30822,176.9011208,127.2436606,37.66252981,13.07639546,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10135,41360,남양주시,30822,176.9011208,127.2436606,37.66252981,13.07639546,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10136,41360,남양주시,30822,176.9011208,127.2436606,37.66252981,13.07639546,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10137,41360,남양주시,30822,176.9011208,127.2436606,37.66252981,13.07639546,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10138,41370,오산시,1074,42.94989395,127.0513297,37.16329068,3.860473605,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10139,41370,오산시,1074,42.94989395,127.0513297,37.16329068,3.860473605,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10140,41370,오산시,1074,42.94989395,127.0513297,37.16329068,3.860473605,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10141,41370,오산시,1074,42.94989395,127.0513297,37.16329068,3.860473605,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10142,41390,시흥시,4156,27.5757475,126.7839643,37.38623726,4.366693367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10143,41390,시흥시,4156,27.5757475,126.7839643,37.38623726,4.366693367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10144,41390,시흥시,4156,27.5757475,126.7839643,37.38623726,4.366693367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10145,41390,시흥시,4156,27.5757475,126.7839643,37.38623726,4.366693367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10146,41410,군포시,1663,97.10068275,126.9211347,37.34348269,8.551399279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10147,41410,군포시,1663,97.10068275,126.9211347,37.34348269,8.551399279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10148,41410,군포시,1663,97.10068275,126.9211347,37.34348269,8.551399279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10149,41410,군포시,1663,97.10068275,126.9211347,37.34348269,8.551399279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10150,41430,의왕시,3392,133.8552946,126.9896255,37.36238774,9.72679358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10151,41430,의왕시,3392,133.8552946,126.9896255,37.36238774,9.72679358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10152,41430,의왕시,3392,133.8552946,126.9896255,37.36238774,9.72679358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10153,41430,의왕시,3392,133.8552946,126.9896255,37.36238774,9.72679358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10154,41450,하남시,4810,119.3822164,127.2059438,37.52281418,9.919910653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10155,41450,하남시,4810,119.3822164,127.2059438,37.52281418,9.919910653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10156,41450,하남시,4810,119.3822164,127.2059438,37.52281418,9.919910653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10157,41450,하남시,4810,119.3822164,127.2059438,37.52281418,9.919910653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10158,41461,용인시 처인구,14954,149.9481783,127.2529331,37.2033319,9.46026887,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10159,41461,용인시 처인구,14954,149.9481783,127.2529331,37.2033319,9.46026887,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10160,41461,용인시 처인구,14954,149.9481783,127.2529331,37.2033319,9.46026887,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10161,41461,용인시 처인구,14954,149.9481783,127.2529331,37.2033319,9.46026887,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10162,41463,용인시 기흥구,14954,116.5370924,127.1213408,37.26743158,7.525602315,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10163,41463,용인시 기흥구,14954,116.5370924,127.1213408,37.26743158,7.525602315,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10164,41463,용인시 기흥구,14954,116.5370924,127.1213408,37.26743158,7.525602315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10165,41463,용인시 기흥구,14954,116.5370924,127.1213408,37.26743158,7.525602315,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10166,41465,용인시 수지구,14954,163.8787913,127.0715511,37.33344743,10.54278491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10167,41465,용인시 수지구,14954,163.8787913,127.0715511,37.33344743,10.54278491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10168,41465,용인시 수지구,14954,163.8787913,127.0715511,37.33344743,10.54278491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10169,41465,용인시 수지구,14954,163.8787913,127.0715511,37.33344743,10.54278491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10170,41480,파주시,26947,127,126.8106332,37.85621606,6.749150068,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10171,41480,파주시,26947,127,126.8106332,37.85621606,6.749150068,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10172,41480,파주시,26947,127,126.8106332,37.85621606,6.749150068,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10173,41480,파주시,26947,127,126.8106332,37.85621606,6.749150068,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10174,41500,이천시,16460,101.6688712,127.4810141,37.20977588,4.647798264,307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10175,41500,이천시,16460,101.6688712,127.4810141,37.20977588,4.647798264,307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10176,41500,이천시,16460,101.6688712,127.4810141,37.20977588,4.647798264,307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10177,41500,이천시,16460,101.6688712,127.4810141,37.20977588,4.647798264,307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10178,41550,안성시,23711,112.0549994,127.3027223,37.03502705,7.942121386,306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10179,41550,안성시,23711,112.0549994,127.3027223,37.03502705,7.942121386,306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10180,41550,안성시,23711,112.0549994,127.3027223,37.03502705,7.942121386,306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10181,41550,안성시,23711,112.0549994,127.3027223,37.03502705,7.942121386,306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10182,41570,김포시,6714,22.79261873,126.6264306,37.68177237,3.552799882,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10183,41570,김포시,6714,22.79261873,126.6264306,37.68177237,3.552799882,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10184,41570,김포시,6714,22.79261873,126.6264306,37.68177237,3.552799882,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10185,41570,김포시,6714,22.79261873,126.6264306,37.68177237,3.552799882,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10186,41590,화성시,17350,36.26225128,126.8748587,37.16523514,4.179445675,308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10187,41590,화성시,17350,36.26225128,126.8748587,37.16523514,4.179445675,308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10188,41590,화성시,17350,36.26225128,126.8748587,37.16523514,4.179445675,308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10189,41590,화성시,17350,36.26225128,126.8748587,37.16523514,4.179445675,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10190,41610,광주시,28194,182.8826104,127.301176,37.40309074,13.66476735,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10191,41610,광주시,28194,182.8826104,127.301176,37.40309074,13.66476735,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10192,41610,광주시,28194,182.8826104,127.301176,37.40309074,13.66476735,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10193,41610,광주시,28194,182.8826104,127.301176,37.40309074,13.66476735,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10194,41630,양주시,15972,163.426383,127.0011349,37.80865756,9.437678884,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10195,41630,양주시,15972,163.426383,127.0011349,37.80865756,9.437678884,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10196,41630,양주시,15972,163.426383,127.0011349,37.80865756,9.437678884,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10197,41630,양주시,15972,163.426383,127.0011349,37.80865756,9.437678884,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10198,41650,포천시,53199,251.3702315,127.2503373,37.96977801,13.65417424,178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10199,41650,포천시,53199,251.3702315,127.2503373,37.96977801,13.65417424,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10200,41650,포천시,53199,251.3702315,127.2503373,37.96977801,13.65417424,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10201,41650,포천시,53199,251.3702315,127.2503373,37.96977801,13.65417424,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10202,41670,여주시,28420,108.3235554,127.6157373,37.30245842,7.079078797,476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10203,41670,여주시,28420,108.3235554,127.6157373,37.30245842,7.079078797,476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10204,41670,여주시,28420,108.3235554,127.6157373,37.30245842,7.079078797,476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10205,41670,여주시,28420,108.3235554,127.6157373,37.30245842,7.079078797,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10206,41800,연천군,36954,127,127.0244564,38.09272995,12.26982408,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10207,41800,연천군,36954,127,127.0244564,38.09272995,12.26982408,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
