SIG_CD,distance,time,forest,season,NUMPOINTS,x,y
41135,1.256791878196403,202206,2293.666667,0,0,127.106064,37.37930157
41135,1.256791878196403,202207,2293.666667,0,0,127.106064,37.37930157
41135,1.256791878196403,202208,2293.666667,0,0,127.106064,37.37930157
41135,1.256791878196403,202209,2293.666667,0,0,127.106064,37.37930157
41135,1.256791878196403,202210,2293.666667,1,0,127.106064,37.37930157
41135,1.256791878196403,202211,2293.666667,1,0,127.106064,37.37930157
41135,1.256791878196403,202212,2293.666667,1,0,127.106064,37.37930157
41150,1.3892232827878432,202201,4690.0,1,0,127.0684231,37.73619211
41150,1.3892232827878432,202202,4690.0,1,0,127.0684231,37.73619211
41150,1.3892232827878432,202203,4690.0,1,0,127.0684231,37.73619211
41150,1.3892232827878432,202204,4690.0,0,0,127.0684231,37.73619211
41150,1.3892232827878432,202205,4690.0,0,0,127.0684231,37.73619211
41150,1.3892232827878432,202206,4690.0,0,0,127.0684231,37.73619211
41150,1.3892232827878432,202207,4690.0,0,0,127.0684231,37.73619211
41150,1.3892232827878432,202208,4690.0,0,0,127.0684231,37.73619211
41150,1.3892232827878432,202209,4690.0,0,0,127.0684231,37.73619211
41150,1.3892232827878432,202210,4690.0,1,0,127.0684231,37.73619211
41150,1.3892232827878432,202211,4690.0,1,0,127.0684231,37.73619211
41150,1.3892232827878432,202212,4690.0,1,0,127.0684231,37.73619211
41171,1.4530325017610204,202201,2993.0,1,0,126.9113784,37.4041356
41171,1.4530325017610204,202202,2993.0,1,0,126.9113784,37.4041356
41171,1.4530325017610204,202203,2993.0,1,0,126.9113784,37.4041356
41171,1.4530325017610204,202204,2993.0,0,0,126.9113784,37.4041356
41171,1.4530325017610204,202205,2993.0,0,0,126.9113784,37.4041356
41171,1.4530325017610204,202206,2993.0,0,0,126.9113784,37.4041356
41171,1.4530325017610204,202207,2993.0,0,0,126.9113784,37.4041356
41171,1.4530325017610204,202208,2993.0,0,0,126.9113784,37.4041356
41171,1.4530325017610204,202209,2993.0,0,0,126.9113784,37.4041356
41171,1.4530325017610204,202210,2993.0,1,0,126.9113784,37.4041356
41171,1.4530325017610204,202211,2993.0,1,0,126.9113784,37.4041356
41171,1.4530325017610204,202212,2993.0,1,0,126.9113784,37.4041356
41173,1.4088220630150672,202201,2993.0,1,0,126.9555027,37.40039183
41173,1.4088220630150672,202202,2993.0,1,0,126.9555027,37.40039183
41173,1.4088220630150672,202203,2993.0,1,0,126.9555027,37.40039183
41173,1.4088220630150672,202204,2993.0,0,0,126.9555027,37.40039183
41173,1.4088220630150672,202205,2993.0,0,0,126.9555027,37.40039183
41173,1.4088220630150672,202206,2993.0,0,0,126.9555027,37.40039183
41173,1.4088220630150672,202207,2993.0,0,0,126.9555027,37.40039183
41173,1.4088220630150672,202208,2993.0,0,0,126.9555027,37.40039183
41173,1.4088220630150672,202209,2993.0,0,0,126.9555027,37.40039183
41173,1.4088220630150672,202210,2993.0,1,0,126.9555027,37.40039183
41173,1.4088220630150672,202211,2993.0,1,0,126.9555027,37.40039183
41173,1.4088220630150672,202212,2993.0,1,0,126.9555027,37.40039183
41190,1.590659229738785,202201,955.0,1,0,126.7887109,37.50425833
41190,1.590659229738785,202202,955.0,1,0,126.7887109,37.50425833
41190,1.590659229738785,202203,955.0,1,0,126.7887109,37.50425833
41190,1.590659229738785,202204,955.0,0,0,126.7887109,37.50425833
41190,1.590659229738785,202205,955.0,0,0,126.7887109,37.50425833
41190,1.590659229738785,202206,955.0,0,0,126.7887109,37.50425833
41190,1.590659229738785,202207,955.0,0,0,126.7887109,37.50425833
41190,1.590659229738785,202208,955.0,0,0,126.7887109,37.50425833
41190,1.590659229738785,202209,955.0,0,0,126.7887109,37.50425833
41190,1.590659229738785,202210,955.0,1,0,126.7887109,37.50425833
41190,1.590659229738785,202211,955.0,1,0,126.7887109,37.50425833
41190,1.590659229738785,202212,955.0,1,0,126.7887109,37.50425833
41210,1.5054042018798663,202201,1472.0,1,0,126.864694,37.44516912
41210,1.5054042018798663,202202,1472.0,1,0,126.864694,37.44516912
41210,1.5054042018798663,202203,1472.0,1,0,126.864694,37.44516912
41210,1.5054042018798663,202204,1472.0,0,0,126.864694,37.44516912
41210,1.5054042018798663,202205,1472.0,0,0,126.864694,37.44516912
41210,1.5054042018798663,202206,1472.0,0,0,126.864694,37.44516912
41210,1.5054042018798663,202207,1472.0,0,0,126.864694,37.44516912
41210,1.5054042018798663,202208,1472.0,0,0,126.864694,37.44516912
41210,1.5054042018798663,202209,1472.0,0,0,126.864694,37.44516912
41210,1.5054042018798663,202210,1472.0,1,0,126.864694,37.44516912
41210,1.5054042018798663,202211,1472.0,1,0,126.864694,37.44516912
41210,1.5054042018798663,202212,1472.0,1,0,126.864694,37.44516912
41220,1.3752334581733994,202201,7762.0,1,0,126.9877007,37.01183071
41220,1.3752334581733994,202202,7762.0,1,0,126.9877007,37.01183071
41220,1.3752334581733994,202203,7762.0,1,0,126.9877007,37.01183071
41220,1.3752334581733994,202204,7762.0,0,0,126.9877007,37.01183071
41220,1.3752334581733994,202205,7762.0,0,0,126.9877007,37.01183071
41220,1.3752334581733994,202206,7762.0,0,0,126.9877007,37.01183071
41220,1.3752334581733994,202207,7762.0,0,0,126.9877007,37.01183071
41220,1.3752334581733994,202208,7762.0,0,0,126.9877007,37.01183071
41220,1.3752334581733994,202209,7762.0,0,0,126.9877007,37.01183071
41220,1.3752334581733994,202210,7762.0,1,0,126.9877007,37.01183071
41220,1.3752334581733994,202211,7762.0,1,0,126.9877007,37.01183071
41220,1.3752334581733994,202212,7762.0,1,0,126.9877007,37.01183071
41250,1.460011042891726,202201,6289.0,1,0,127.0779127,37.91653761
41250,1.460011042891726,202202,6289.0,1,0,127.0779127,37.91653761
41250,1.460011042891726,202203,6289.0,1,0,127.0779127,37.91653761
41250,1.460011042891726,202204,6289.0,0,0,127.0779127,37.91653761
41250,1.460011042891726,202205,6289.0,0,0,127.0779127,37.91653761
41250,1.460011042891726,202206,6289.0,0,0,127.0779127,37.91653761
41250,1.460011042891726,202207,6289.0,0,0,127.0779127,37.91653761
41250,1.460011042891726,202208,6289.0,0,0,127.0779127,37.91653761
41250,1.460011042891726,202209,6289.0,0,0,127.0779127,37.91653761
41250,1.460011042891726,202210,6289.0,1,0,127.0779127,37.91653761
41250,1.460011042891726,202211,6289.0,1,0,127.0779127,37.91653761
41250,1.460011042891726,202212,6289.0,1,0,127.0779127,37.91653761
41271,1.4837267783522918,202201,1551.25,1,0,126.870815,37.31600383
41271,1.4837267783522918,202202,1551.25,1,0,126.870815,37.31600383
41271,1.4837267783522918,202203,1551.25,1,0,126.870815,37.31600383
41271,1.4837267783522918,202204,1551.25,0,0,126.870815,37.31600383
41271,1.4837267783522918,202205,1551.25,0,0,126.870815,37.31600383
41271,1.4837267783522918,202206,1551.25,0,0,126.870815,37.31600383
41271,1.4837267783522918,202207,1551.25,0,0,126.870815,37.31600383
41271,1.4837267783522918,202208,1551.25,0,0,126.870815,37.31600383
41271,1.4837267783522918,202209,1551.25,0,0,126.870815,37.31600383
41271,1.4837267783522918,202210,1551.25,1,0,126.870815,37.31600383
41271,1.4837267783522918,202211,1551.25,1,0,126.870815,37.31600383
41271,1.4837267783522918,202212,1551.25,1,0,126.870815,37.31600383
41273,1.6579840886377426,202201,1551.25,1,0,126.6940412,37.28192491
41273,1.6579840886377426,202202,1551.25,1,0,126.6940412,37.28192491
41273,1.6579840886377426,202203,1551.25,1,0,126.6940412,37.28192491
41273,1.6579840886377426,202204,1551.25,0,0,126.6940412,37.28192491
41273,1.6579840886377426,202205,1551.25,0,0,126.6940412,37.28192491
41273,1.6579840886377426,202206,1551.25,0,0,126.6940412,37.28192491
41273,1.6579840886377426,202207,1551.25,0,0,126.6940412,37.28192491
41273,1.6579840886377426,202208,1551.25,0,0,126.6940412,37.28192491
41273,1.6579840886377426,202209,1551.25,0,0,126.6940412,37.28192491
41273,1.6579840886377426,202210,1551.25,1,0,126.6940412,37.28192491
41273,1.6579840886377426,202211,1551.25,1,0,126.6940412,37.28192491
41273,1.6579840886377426,202212,1551.25,1,0,126.6940412,37.28192491
41281,1.5403528873477839,202201,4618.0,1,0,126.8786318,37.65580987
41281,1.5403528873477839,202202,4618.0,1,0,126.8786318,37.65580987
41281,1.5403528873477839,202203,4618.0,1,0,126.8786318,37.65580987
41281,1.5403528873477839,202204,4618.0,0,0,126.8786318,37.65580987
41281,1.5403528873477839,202205,4618.0,0,0,126.8786318,37.65580987
41281,1.5403528873477839,202206,4618.0,0,0,126.8786318,37.65580987
41281,1.5403528873477839,202207,4618.0,0,0,126.8786318,37.65580987
41281,1.5403528873477839,202208,4618.0,0,0,126.8786318,37.65580987
41281,1.5403528873477839,202209,4618.0,0,0,126.8786318,37.65580987
41281,1.5403528873477839,202210,4618.0,1,0,126.8786318,37.65580987
41281,1.5403528873477839,202211,4618.0,1,0,126.8786318,37.65580987
41281,1.5403528873477839,202212,4618.0,1,0,126.8786318,37.65580987
41285,1.6249144674227018,202201,4618.0,1,0,126.7975579,37.67986514
41285,1.6249144674227018,202202,4618.0,1,0,126.7975579,37.67986514
41285,1.6249144674227018,202203,4618.0,1,0,126.7975579,37.67986514
41285,1.6249144674227018,202204,4618.0,0,0,126.7975579,37.67986514
41285,1.6249144674227018,202205,4618.0,0,0,126.7975579,37.67986514
41285,1.6249144674227018,202206,4618.0,0,0,126.7975579,37.67986514
41285,1.6249144674227018,202207,4618.0,0,0,126.7975579,37.67986514
41285,1.6249144674227018,202208,4618.0,0,0,126.7975579,37.67986514
41285,1.6249144674227018,202209,4618.0,0,0,126.7975579,37.67986514
41285,1.6249144674227018,202210,4618.0,1,0,126.7975579,37.67986514
41285,1.6249144674227018,202211,4618.0,1,0,126.7975579,37.67986514
41285,1.6249144674227018,202212,4618.0,1,0,126.7975579,37.67986514
41287,1.6916072630350885,202201,4618.0,1,0,126.7279833,37.68020512
41287,1.6916072630350885,202202,4618.0,1,0,126.7279833,37.68020512
41287,1.6916072630350885,202203,4618.0,1,0,126.7279833,37.68020512
41287,1.6916072630350885,202204,4618.0,0,0,126.7279833,37.68020512
41287,1.6916072630350885,202205,4618.0,0,0,126.7279833,37.68020512
41287,1.6916072630350885,202206,4618.0,0,0,126.7279833,37.68020512
41287,1.6916072630350885,202207,4618.0,0,0,126.7279833,37.68020512
41287,1.6916072630350885,202208,4618.0,0,0,126.7279833,37.68020512
41287,1.6916072630350885,202209,4618.0,0,0,126.7279833,37.68020512
41287,1.6916072630350885,202210,4618.0,1,0,126.7279833,37.68020512
41287,1.6916072630350885,202211,4618.0,1,0,126.7279833,37.68020512
41287,1.6916072630350885,202212,4618.0,1,0,126.7279833,37.68020512
41290,1.3674633996474712,202201,2327.0,1,0,127.0026795,37.43384529
41290,1.3674633996474712,202202,2327.0,1,0,127.0026795,37.43384529
41290,1.3674633996474712,202203,2327.0,1,0,127.0026795,37.43384529
41290,1.3674633996474712,202204,2327.0,0,0,127.0026795,37.43384529
41290,1.3674633996474712,202205,2327.0,0,0,127.0026795,37.43384529
41290,1.3674633996474712,202206,2327.0,0,0,127.0026795,37.43384529
41290,1.3674633996474712,202207,2327.0,0,0,127.0026795,37.43384529
41290,1.3674633996474712,202208,2327.0,0,0,127.0026795,37.43384529
41290,1.3674633996474712,202209,2327.0,0,0,127.0026795,37.43384529
41290,1.3674633996474712,202210,2327.0,1,0,127.0026795,37.43384529
41290,1.3674633996474712,202211,2327.0,1,0,127.0026795,37.43384529
41290,1.3674633996474712,202212,2327.0,1,0,127.0026795,37.43384529
41310,1.2824891246056735,202201,1284.0,1,0,127.1312299,37.59922149
41310,1.2824891246056735,202202,1284.0,1,0,127.1312299,37.59922149
41310,1.2824891246056735,202203,1284.0,1,0,127.1312299,37.59922149
41310,1.2824891246056735,202204,1284.0,0,0,127.1312299,37.59922149
41310,1.2824891246056735,202205,1284.0,0,0,127.1312299,37.59922149
41310,1.2824891246056735,202206,1284.0,0,0,127.1312299,37.59922149
41310,1.2824891246056735,202207,1284.0,0,0,127.1312299,37.59922149
41310,1.2824891246056735,202208,1284.0,0,0,127.1312299,37.59922149
41310,1.2824891246056735,202209,1284.0,0,0,127.1312299,37.59922149
41310,1.2824891246056735,202210,1284.0,1,0,127.1312299,37.59922149
41310,1.2824891246056735,202211,1284.0,1,0,127.1312299,37.59922149
41310,1.2824891246056735,202212,1284.0,1,0,127.1312299,37.59922149
41360,1.1991333091574876,202201,30822.0,1,0,127.2436606,37.66252981
41360,1.1991333091574876,202202,30822.0,1,0,127.2436606,37.66252981
41360,1.1991333091574876,202203,30822.0,1,0,127.2436606,37.66252981
41360,1.1991333091574876,202204,30822.0,0,0,127.2436606,37.66252981
41360,1.1991333091574876,202205,30822.0,0,0,127.2436606,37.66252981
41360,1.1991333091574876,202206,30822.0,0,0,127.2436606,37.66252981
41360,1.1991333091574876,202207,30822.0,0,0,127.2436606,37.66252981
41360,1.1991333091574876,202208,30822.0,0,0,127.2436606,37.66252981
41360,1.1991333091574876,202209,30822.0,0,0,127.2436606,37.66252981
41360,1.1991333091574876,202210,30822.0,1,0,127.2436606,37.66252981
41360,1.1991333091574876,202211,30822.0,1,0,127.2436606,37.66252981
41360,1.1991333091574876,202212,30822.0,1,0,127.2436606,37.66252981
41370,1.299189024844709,202201,1074.0,1,0,127.0513297,37.16329068
41370,1.299189024844709,202202,1074.0,1,0,127.0513297,37.16329068
41370,1.299189024844709,202203,1074.0,1,0,127.0513297,37.16329068
41370,1.299189024844709,202204,1074.0,0,0,127.0513297,37.16329068
41370,1.299189024844709,202205,1074.0,0,0,127.0513297,37.16329068
41370,1.299189024844709,202206,1074.0,0,0,127.0513297,37.16329068
41370,1.299189024844709,202207,1074.0,0,0,127.0513297,37.16329068
41370,1.299189024844709,202208,1074.0,0,0,127.0513297,37.16329068
41370,1.299189024844709,202209,1074.0,0,0,127.0513297,37.16329068
41370,1.299189024844709,202210,1074.0,1,0,127.0513297,37.16329068
41370,1.299189024844709,202211,1074.0,1,0,127.0513297,37.16329068
41370,1.299189024844709,202212,1074.0,1,0,127.0513297,37.16329068
41390,1.57707074371659,202201,4156.0,1,0,126.7839643,37.38623726
41390,1.57707074371659,202202,4156.0,1,0,126.7839643,37.38623726
41390,1.57707074371659,202203,4156.0,1,0,126.7839643,37.38623726
41390,1.57707074371659,202204,4156.0,0,0,126.7839643,37.38623726
41390,1.57707074371659,202205,4156.0,0,0,126.7839643,37.38623726
41390,1.57707074371659,202206,4156.0,0,0,126.7839643,37.38623726
41390,1.57707074371659,202207,4156.0,0,0,126.7839643,37.38623726
41390,1.57707074371659,202208,4156.0,0,0,126.7839643,37.38623726
41390,1.57707074371659,202209,4156.0,0,0,126.7839643,37.38623726
41390,1.57707074371659,202210,4156.0,1,0,126.7839643,37.38623726
41390,1.57707074371659,202211,4156.0,1,0,126.7839643,37.38623726
41390,1.57707074371659,202212,4156.0,1,0,126.7839643,37.38623726
41410,1.4360512970899477,202201,1663.0,1,0,126.9211347,37.34348269
41410,1.4360512970899477,202202,1663.0,1,0,126.9211347,37.34348269
41410,1.4360512970899477,202203,1663.0,1,0,126.9211347,37.34348269
41410,1.4360512970899477,202204,1663.0,0,0,126.9211347,37.34348269
41410,1.4360512970899477,202205,1663.0,0,0,126.9211347,37.34348269
41410,1.4360512970899477,202206,1663.0,0,0,126.9211347,37.34348269
41410,1.4360512970899477,202207,1663.0,0,0,126.9211347,37.34348269
41410,1.4360512970899477,202208,1663.0,0,0,126.9211347,37.34348269
41410,1.4360512970899477,202209,1663.0,0,0,126.9211347,37.34348269
41410,1.4360512970899477,202210,1663.0,1,0,126.9211347,37.34348269
41410,1.4360512970899477,202211,1663.0,1,0,126.9211347,37.34348269
41410,1.4360512970899477,202212,1663.0,1,0,126.9211347,37.34348269
41430,1.37003232018538,202201,3392.0,1,0,126.9896255,37.36238774
41430,1.37003232018538,202202,3392.0,1,0,126.9896255,37.36238774
41430,1.37003232018538,202203,3392.0,1,0,126.9896255,37.36238774
41430,1.37003232018538,202204,3392.0,0,0,126.9896255,37.36238774
41430,1.37003232018538,202205,3392.0,0,0,126.9896255,37.36238774
41430,1.37003232018538,202206,3392.0,0,0,126.9896255,37.36238774
41430,1.37003232018538,202207,3392.0,0,0,126.9896255,37.36238774
41430,1.37003232018538,202208,3392.0,0,0,126.9896255,37.36238774
41430,1.37003232018538,202209,3392.0,0,0,126.9896255,37.36238774
41430,1.37003232018538,202210,3392.0,1,0,126.9896255,37.36238774
41430,1.37003232018538,202211,3392.0,1,0,126.9896255,37.36238774
41430,1.37003232018538,202212,3392.0,1,0,126.9896255,37.36238774
41450,1.1887277163284684,202201,4810.0,1,0,127.2059438,37.52281418
41450,1.1887277163284684,202202,4810.0,1,0,127.2059438,37.52281418
41450,1.1887277163284684,202203,4810.0,1,0,127.2059438,37.52281418
41450,1.1887277163284684,202204,4810.0,0,0,127.2059438,37.52281418
41450,1.1887277163284684,202205,4810.0,0,0,127.2059438,37.52281418
41450,1.1887277163284684,202206,4810.0,0,0,127.2059438,37.52281418
41450,1.1887277163284684,202207,4810.0,0,0,127.2059438,37.52281418
41450,1.1887277163284684,202208,4810.0,0,0,127.2059438,37.52281418
41450,1.1887277163284684,202209,4810.0,0,0,127.2059438,37.52281418
41450,1.1887277163284684,202210,4810.0,1,0,127.2059438,37.52281418
41450,1.1887277163284684,202211,4810.0,1,0,127.2059438,37.52281418
41450,1.1887277163284684,202212,4810.0,1,0,127.2059438,37.52281418
41461,1.097071959642207,202201,14954.0,1,0,127.2529331,37.2033319
41461,1.097071959642207,202202,14954.0,1,0,127.2529331,37.2033319
41461,1.097071959642207,202203,14954.0,1,0,127.2529331,37.2033319
41461,1.097071959642207,202204,14954.0,0,0,127.2529331,37.2033319
41461,1.097071959642207,202205,14954.0,0,0,127.2529331,37.2033319
41461,1.097071959642207,202206,14954.0,0,0,127.2529331,37.2033319
41461,1.097071959642207,202207,14954.0,0,0,127.2529331,37.2033319
41461,1.097071959642207,202208,14954.0,0,0,127.2529331,37.2033319
41461,1.097071959642207,202209,14954.0,0,0,127.2529331,37.2033319
41461,1.097071959642207,202210,14954.0,1,0,127.2529331,37.2033319
41461,1.097071959642207,202211,14954.0,1,0,127.2529331,37.2033319
41461,1.097071959642207,202212,14954.0,1,0,127.2529331,37.2033319
41463,1.2305082070940954,202201,14954.0,1,0,127.1213408,37.26743158
41463,1.2305082070940954,202202,14954.0,1,0,127.1213408,37.26743158
41463,1.2305082070940954,202203,14954.0,1,0,127.1213408,37.26743158
41463,1.2305082070940954,202204,14954.0,0,0,127.1213408,37.26743158
41463,1.2305082070940954,202205,14954.0,0,0,127.1213408,37.26743158
41463,1.2305082070940954,202206,14954.0,0,0,127.1213408,37.26743158
41463,1.2305082070940954,202207,14954.0,0,0,127.1213408,37.26743158
41463,1.2305082070940954,202208,14954.0,0,0,127.1213408,37.26743158
41463,1.2305082070940954,202209,14954.0,0,0,127.1213408,37.26743158
41463,1.2305082070940954,202210,14954.0,1,0,127.1213408,37.26743158
41463,1.2305082070940954,202211,14954.0,1,0,127.1213408,37.26743158
41463,1.2305082070940954,202212,14954.0,1,0,127.1213408,37.26743158
41465,1.2853948056861035,202201,14954.0,1,0,127.0715511,37.33344743
41465,1.2853948056861035,202202,14954.0,1,0,127.0715511,37.33344743
41465,1.2853948056861035,202203,14954.0,1,0,127.0715511,37.33344743
41465,1.2853948056861035,202204,14954.0,0,0,127.0715511,37.33344743
41465,1.2853948056861035,202205,14954.0,0,0,127.0715511,37.33344743
41465,1.2853948056861035,202206,14954.0,0,0,127.0715511,37.33344743
41465,1.2853948056861035,202207,14954.0,0,0,127.0715511,37.33344743
41465,1.2853948056861035,202208,14954.0,0,0,127.0715511,37.33344743
41465,1.2853948056861035,202209,14954.0,0,0,127.0715511,37.33344743
41465,1.2853948056861035,202210,14954.0,1,0,127.0715511,37.33344743
41465,1.2853948056861035,202211,14954.0,1,0,127.0715511,37.33344743
41465,1.2853948056861035,202212,14954.0,1,0,127.0715511,37.33344743
41480,1.6734006281653386,202201,26947.0,1,0,126.8106332,37.85621606
41480,1.6734006281653386,202202,26947.0,1,0,126.8106332,37.85621606
41480,1.6734006281653386,202203,26947.0,1,0,126.8106332,37.85621606
41480,1.6734006281653386,202204,26947.0,0,0,126.8106332,37.85621606
41480,1.6734006281653386,202205,26947.0,0,0,126.8106332,37.85621606
41480,1.6734006281653386,202206,26947.0,0,0,126.8106332,37.85621606
41480,1.6734006281653386,202207,26947.0,0,0,126.8106332,37.85621606
41480,1.6734006281653386,202208,26947.0,0,0,126.8106332,37.85621606
41480,1.6734006281653386,202209,26947.0,0,0,126.8106332,37.85621606
41480,1.6734006281653386,202210,26947.0,1,0,126.8106332,37.85621606
41480,1.6734006281653386,202211,26947.0,1,0,126.8106332,37.85621606
41480,1.6734006281653386,202212,26947.0,1,0,126.8106332,37.85621606
41500,0.8690408863963661,202201,16460.0,1,0,127.4810141,37.20977588
41500,0.8690408863963661,202202,16460.0,1,0,127.4810141,37.20977588
41500,0.8690408863963661,202203,16460.0,1,0,127.4810141,37.20977588
41500,0.8690408863963661,202204,16460.0,0,0,127.4810141,37.20977588
41500,0.8690408863963661,202205,16460.0,0,0,127.4810141,37.20977588
41500,0.8690408863963661,202206,16460.0,0,0,127.4810141,37.20977588
41500,0.8690408863963661,202207,16460.0,0,0,127.4810141,37.20977588
41500,0.8690408863963661,202208,16460.0,0,0,127.4810141,37.20977588
41500,0.8690408863963661,202209,16460.0,0,0,127.4810141,37.20977588
41500,0.8690408863963661,202210,16460.0,1,0,127.4810141,37.20977588
41500,0.8690408863963661,202211,16460.0,1,0,127.4810141,37.20977588
41500,0.8690408863963661,202212,16460.0,1,0,127.4810141,37.20977588
41550,1.060191801113829,202201,23711.0,1,0,127.3027223,37.03502705
41550,1.060191801113829,202202,23711.0,1,0,127.3027223,37.03502705
41550,1.060191801113829,202203,23711.0,1,0,127.3027223,37.03502705
41550,1.060191801113829,202204,23711.0,0,0,127.3027223,37.03502705
41550,1.060191801113829,202205,23711.0,0,0,127.3027223,37.03502705
41550,1.060191801113829,202206,23711.0,0,0,127.3027223,37.03502705
41550,1.060191801113829,202207,23711.0,0,0,127.3027223,37.03502705
41550,1.060191801113829,202208,23711.0,0,0,127.3027223,37.03502705
41550,1.060191801113829,202209,23711.0,0,0,127.3027223,37.03502705
41550,1.060191801113829,202210,23711.0,1,0,127.3027223,37.03502705
41550,1.060191801113829,202211,23711.0,1,0,127.3027223,37.03502705
41550,1.060191801113829,202212,23711.0,1,0,127.3027223,37.03502705
41570,1.7896357431364995,202201,6714.0,1,0,126.6264306,37.68177237
41570,1.7896357431364995,202202,6714.0,1,0,126.6264306,37.68177237
41570,1.7896357431364995,202203,6714.0,1,0,126.6264306,37.68177237
41570,1.7896357431364995,202204,6714.0,0,0,126.6264306,37.68177237
41570,1.7896357431364995,202205,6714.0,0,0,126.6264306,37.68177237
41570,1.7896357431364995,202206,6714.0,0,0,126.6264306,37.68177237
41570,1.7896357431364995,202207,6714.0,0,0,126.6264306,37.68177237
41570,1.7896357431364995,202208,6714.0,0,0,126.6264306,37.68177237
41570,1.7896357431364995,202209,6714.0,0,0,126.6264306,37.68177237
41570,1.7896357431364995,202210,6714.0,1,0,126.6264306,37.68177237
41570,1.7896357431364995,202211,6714.0,1,0,126.6264306,37.68177237
41570,1.7896357431364995,202212,6714.0,1,0,126.6264306,37.68177237
41590,1.4755508972775153,202201,17350.0,1,0,126.8748587,37.16523514
41590,1.4755508972775153,202202,17350.0,1,0,126.8748587,37.16523514
41590,1.4755508972775153,202203,17350.0,1,0,126.8748587,37.16523514
41590,1.4755508972775153,202204,17350.0,0,0,126.8748587,37.16523514
41590,1.4755508972775153,202205,17350.0,0,0,126.8748587,37.16523514
41590,1.4755508972775153,202206,17350.0,0,0,126.8748587,37.16523514
41590,1.4755508972775153,202207,17350.0,0,0,126.8748587,37.16523514
41590,1.4755508972775153,202208,17350.0,0,0,126.8748587,37.16523514
41590,1.4755508972775153,202209,17350.0,0,0,126.8748587,37.16523514
41590,1.4755508972775153,202210,17350.0,1,0,126.8748587,37.16523514
41590,1.4755508972775153,202211,17350.0,1,0,126.8748587,37.16523514
41590,1.4755508972775153,202212,17350.0,1,0,126.8748587,37.16523514
41610,1.0683059635000358,202201,28194.0,1,0,127.301176,37.40309074
41610,1.0683059635000358,202202,28194.0,1,0,127.301176,37.40309074
41610,1.0683059635000358,202203,28194.0,1,0,127.301176,37.40309074
41610,1.0683059635000358,202204,28194.0,0,0,127.301176,37.40309074
41610,1.0683059635000358,202205,28194.0,0,0,127.301176,37.40309074
41610,1.0683059635000358,202206,28194.0,0,0,127.301176,37.40309074
41610,1.0683059635000358,202207,28194.0,0,0,127.301176,37.40309074
41610,1.0683059635000358,202208,28194.0,0,0,127.301176,37.40309074
41610,1.0683059635000358,202209,28194.0,0,0,127.301176,37.40309074
41610,1.0683059635000358,202210,28194.0,1,0,127.301176,37.40309074
41610,1.0683059635000358,202211,28194.0,1,0,127.301176,37.40309074
41610,1.0683059635000358,202212,28194.0,1,0,127.301176,37.40309074
41630,1.4798314374762938,202201,15972.0,1,0,127.0011349,37.80865756
41630,1.4798314374762938,202202,15972.0,1,0,127.0011349,37.80865756
41630,1.4798314374762938,202203,15972.0,1,0,127.0011349,37.80865756
41630,1.4798314374762938,202204,15972.0,0,0,127.0011349,37.80865756
41630,1.4798314374762938,202205,15972.0,0,0,127.0011349,37.80865756
41630,1.4798314374762938,202206,15972.0,0,0,127.0011349,37.80865756
41630,1.4798314374762938,202207,15972.0,0,0,127.0011349,37.80865756
41630,1.4798314374762938,202208,15972.0,0,0,127.0011349,37.80865756
41630,1.4798314374762938,202209,15972.0,0,0,127.0011349,37.80865756
41630,1.4798314374762938,202210,15972.0,1,0,127.0011349,37.80865756
41630,1.4798314374762938,202211,15972.0,1,0,127.0011349,37.80865756
41630,1.4798314374762938,202212,15972.0,1,0,127.0011349,37.80865756
41650,1.3423174879479278,202201,53199.0,1,0,127.2503373,37.96977801
41650,1.3423174879479278,202202,53199.0,1,0,127.2503373,37.96977801
41650,1.3423174879479278,202203,53199.0,1,1,127.2503373,37.96977801
41650,1.3423174879479278,202204,53199.0,0,0,127.2503373,37.96977801
41650,1.3423174879479278,202205,53199.0,0,0,127.2503373,37.96977801
41650,1.3423174879479278,202206,53199.0,0,0,127.2503373,37.96977801
41650,1.3423174879479278,202207,53199.0,0,0,127.2503373,37.96977801
41650,1.3423174879479278,202208,53199.0,0,0,127.2503373,37.96977801
41650,1.3423174879479278,202209,53199.0,0,0,127.2503373,37.96977801
41650,1.3423174879479278,202210,53199.0,1,0,127.2503373,37.96977801
41650,1.3423174879479278,202211,53199.0,1,0,127.2503373,37.96977801
41650,1.3423174879479278,202212,53199.0,1,0,127.2503373,37.96977801
41670,0.7413767196507914,202201,28420.0,1,0,127.6157373,37.30245842
41670,0.7413767196507914,202202,28420.0,1,0,127.6157373,37.30245842
41670,0.7413767196507914,202203,28420.0,1,0,127.6157373,37.30245842
41670,0.7413767196507914,202204,28420.0,0,0,127.6157373,37.30245842
41670,0.7413767196507914,202205,28420.0,0,0,127.6157373,37.30245842
41670,0.7413767196507914,202206,28420.0,0,0,127.6157373,37.30245842
41670,0.7413767196507914,202207,28420.0,0,0,127.6157373,37.30245842
41670,0.7413767196507914,202208,28420.0,0,0,127.6157373,37.30245842
41670,0.7413767196507914,202209,28420.0,0,0,127.6157373,37.30245842
41670,0.7413767196507914,202210,28420.0,1,0,127.6157373,37.30245842
41670,0.7413767196507914,202211,28420.0,1,0,127.6157373,37.30245842
41670,0.7413767196507914,202212,28420.0,1,0,127.6157373,37.30245842
