구분,신고(발견),확진,시도,시군구,읍면,리,세부주소,위도,경도,개체구분
823,2020-11-25,2020-11-28,경기도,가평군,가평읍,개곡리,산34-3,37.875386,127.554697,수렵개체
824,2020-11-27,2020-11-29,강원도,춘천시,사북면,원평리,산79,38.009098,127.642091,폐사체
825,2020-11-27,2020-11-29,강원도,춘천시,사북면,원평리,산84-1,38.009447,127.642241,폐사체
826,2020-11-27,2020-11-29,강원도,춘천시,사북면,원평리,산79,38.009506,127.642142,폐사체
827,2020-11-27,2020-11-29,강원도,춘천시,사북면,원평리,산79,38.009506,127.642142,폐사체
828,2020-11-27,2020-11-29,강원도,인제군,북면,원통리,산226-1,38.177167,128.245991,폐사체
829,2020-11-27,2020-11-29,강원도,인제군,북면,원통리,산226-1,38.177455,128.248739,폐사체
830,2020-11-27,2020-11-29,강원도,인제군,서화면,심적리,618,38.251436,128.176677,폐사체
831,2020-11-27,2020-11-29,강원도,화천군,사내면,삼일리,산242,38.037233,127.504789,폐사체
832,2020-11-28,2020-11-29,경기도,가평군,가평읍,개곡리,산34-3,37.874714,127.555191,폐사체
833,2020-11-27,2020-12-01,경기도,가평군,북면,목동리,산139-2,37.898942,127.588328,수렵개체
834,2020-11-30,2020-12-01,강원도,화천군,간동면,방천리,산11-1,38.095047,127.811268,폐사체
835,2020-11-30,2020-12-01,강원도,인제군,서화면,서흥리,산271,38.246174,128.230011,폐사체
836,2020-11-30,2020-12-01,강원도,춘천시,사북면,원평리,산79,38.008456,127.642003,폐사체
837,2020-12-01,2020-12-02,강원도,인제군,서화면,서흥리,산55,38.207269,128.229132,폐사체
838,2020-12-02,2020-12-03,강원도,화천군,간동면,방천리,산11-1,38.09216,127.812049,폐사체
839,2020-12-01,2020-12-03,강원도,양구군,방산면,건솔리,산1,38.27439,127.94852,폐사체
840,2020-12-02,2020-12-03,강원도,인제군,북면,원통리,산226-1,38.177735,128.246725,폐사체
841,2020-12-02,2020-12-03,강원도,춘천시,북산면,오항리,산125,38.003054,127.873519,폐사체
842,2020-12-04,2020-12-06,경기도,포천시,창수면,오가리,835,38.031207,127.171236,폐사체
843,2020-12-04,2020-12-07,경기도,연천군,청산면,장탄리,493,38.051068,127.088654,폐사체
844,2020-12-05,2020-12-08,경기도,포천시,신북면,덕둔리,산13,37.975502,127.114496,폐사체
845,2020-12-07,2020-12-08,경기도,연천군,청산면,장탄리,산17-3,38.05434,127.082544,폐사체
846,2020-12-07,2020-12-08,강원도,화천군,간동면,방천리,산11-1,38.093573,127.818277,폐사체
847,2020-12-07,2020-12-08,강원도,양구군,방산면,송현리,산1,38.239925,127.927604,폐사체
848,2020-12-07,2020-12-08,경기도,포천시,영북면,소회산리,산59,38.077536,127.253896,수렵개체
849,2020-12-07,2020-12-09,강원도,춘천시,서면,금산리,산42-7,37.910435,127.693903,수렵개체
850,2020-12-08,2020-12-09,경기도,연천군,청산면,장탄리,539-1,38.05227,127.084778,폐사체
851,2020-12-08,2020-12-09,경기도,연천군,청산면,장탄리,539-1,38.05227,127.084778,폐사체
852,2020-12-08,2020-12-09,경기도,연천군,청산면,장탄리,548,38.050856,127.084942,폐사체
853,2020-12-08,2020-12-09,경기도,연천군,청산면,장탄리,산17-4,38.052099,127.084516,폐사체
854,2020-12-08,2020-12-09,경기도,연천군,청산면,장탄리,549,38.051408,127.08474,폐사체
855,2020-12-08,2020-12-09,경기도,포천시,이동면,연곡리,7,38.020021,127.387332,폐사체
856,2020-12-07,2020-12-09,강원도,양구군,방산면,금악리,875,38.204565,127.907083,폐사체
857,2020-12-08,2020-12-09,강원도,양구군,동면,월운리,산1,38.238921,128.047404,폐사체
858,2020-12-08,2020-12-09,강원도,인제군,북면,월학리,1390-1,38.157453,128.187419,폐사체
859,2020-12-08,2020-12-09,강원도,화천군,간동면,방천리,산11-1,38.088795,127.814624,폐사체
860,2020-12-08,2020-12-09,강원도,화천군,간동면,방천리,산11-1,38.088795,127.814624,폐사체
861,2020-12-07,2020-12-10,강원도,양구군,방산면,송현리,888,38.237868,127.931955,폐사체
862,2020-12-09,2020-12-10,경기도,연천군,청산면,장탄리,산23,38.045505,127.088276,폐사체
863,2020-12-09,2020-12-10,경기도,연천군,청산면,장탄리,산22-11,38.046441,127.085462,폐사체
864,2020-12-09,2020-12-10,경기도,연천군,청산면,장탄리,산17-4,38.051778,127.086978,폐사체
865,2020-12-09,2020-12-10,강원도,인제군,인제읍,남북리,산15-1,38.054724,128.141911,폐사체
866,2020-12-09,2020-12-10,경기도,포천시,창수면,고소성리,산15-1,38.02748,127.157175,폐사체
867,2020-12-09,2020-12-10,강원도,화천군,간동면,방천리,산11-1,38.091039,127.817089,수렵개체
868,2020-12-09,2020-12-10,강원도,화천군,간동면,방천리,산11-1,38.091039,127.817089,수렵개체
869,2020-12-10,2020-12-11,경기도,연천군,청산면,장탄리,산14,38.055122,127.096252,폐사체
870,2020-12-10,2020-12-11,경기도,연천군,청산면,장탄리,산9-2,38.047989,127.093117,폐사체
871,2020-12-10,2020-12-11,경기도,연천군,청산면,장탄리,산9,38.046864,127.094221,폐사체
872,2020-12-10,2020-12-11,경기도,연천군,청산면,장탄리,산9,38.046337,127.093554,폐사체
873,2020-12-10,2020-12-11,경기도,연천군,청산면,장탄리,산9,38.046266,127.093234,폐사체
874,2020-12-10,2020-12-11,경기도,포천시,창수면,추동리,산115-8,37.988849,127.147083,폐사체
875,2020-12-10,2020-12-11,경기도,포천시,창수면,추동리,산115-8,37.986357,127.14835,폐사체
876,2020-12-11,2020-12-13,경기도,연천군,청산면,장탄리,03월 13일,38.044342,127.097202,폐사체
877,2020-12-11,2020-12-13,경기도,연천군,청산면,장탄리,03월 13일,38.042938,127.09739,폐사체
878,2020-12-11,2020-12-13,경기도,연천군,청산면,장탄리,03월 13일,38.042885,127.09736,폐사체
879,2020-12-10,2020-12-13,강원도,양구군,양구읍,고대리,산42,38.150043,127.977692,폐사체
880,2020-12-11,2020-12-13,강원도,인제군,인제읍,덕산리,429,38.096366,128.195424,폐사체
881,2020-12-11,2020-12-13,강원도,화천군,간동면,방천리,산11-1,38.087314,127.832521,폐사체
882,2020-12-11,2020-12-13,강원도,화천군,화천읍,중리,산3,38.125295,127.726675,폐사체
883,2020-12-12,2020-12-14,경기도,연천군,청산면,장탄리,946-1,38.018194,127.091783,폐사체
884,2020-12-12,2020-12-16,경기도,양구군,방산면,금악리,874,38.204383,127.908485,폐사체
885,2020-12-17,2020-12-18,경기도,연천군,연천읍,동막리,산132-22,38.104921,127.098566,폐사체
886,2020-12-18,2020-12-20,경기도,연천군,연천읍,동막리,산132-9,38.106906,127.098458,폐사체
887,2020-12-19,2020-12-21,강원도,화천군,사내면,광덕리,산273-13,38.054028,127.469515,폐사체
888,2020-12-21,2020-12-22,강원도,화천군,화천읍,중리,5,38.122018,127.726941,폐사체
889,2020-12-21,2020-12-22,경기도,포천시,신북면,삼정리,산276,37.989199,127.138422,폐사체
890,2020-12-21,2020-12-22,강원도,춘천시,서면,금산리,산43-1,37.909913,127.693045,폐사체
891,2020-12-21,2020-12-22,경기도,연천군,연천읍,동막리,산132-1,38.108657,127.102476,폐사체
892,2020-12-22,2020-12-23,강원도,화천군,상서면,장촌리,산53-1,38.141178,127.635928,폐사체
893,2020-12-22,2020-12-23,강원도,춘천시,사북면,원평리,산78,38.007421,127.642538,폐사체
894,2020-12-23,2020-12-24,강원도,화천군,사내면,명월리,산35,38.138486,127.505331,폐사체
895,2020-12-23,2020-12-24,강원도,화천군,간동면,도송리,산22-10,38.083681,127.802638,폐사체
896,2020-12-23,2020-12-24,강원도,화천군,화천읍,풍산리,산138,38.134816,127.731524,폐사체
897,2020-12-23,2020-12-24,경기도,연천군,연천읍,동막리,산125-4,38.0974,127.099677,폐사체
898,2020-12-24,2020-12-27,강원도,화천군,간동면,도송리,산22-2,38.092295,127.800789,폐사체
899,2020-12-25,2020-12-28,경기도,연천군,군남면,진상리,73,38.077783,127.035882,폐사체
900,2020-12-26,2020-12-28,강원도,춘천시,서면,당림리,산90,37.873478,127.616378,폐사체
901,2020-12-28,2020-12-29,강원도,화천군,화천읍,풍산리,산161,38.124088,127.732617,폐사체
902,2020-12-28,2020-12-29,강원도,화천군,화천읍,풍산리,산161,38.124176,127.732844,폐사체
903,2020-12-28,2020-12-29,강원도,화천군,간동면,방천리,산11-10,38.091496,127.808631,폐사체
904,2020-12-28,2020-12-29,경기도,포천시,창수면,추동리,산115-8,37.988922,127.146799,폐사체
905,2020-12-28,2020-12-29,경기도,포천시,창수면,추동리,산112-1,37.993851,127.151597,폐사체
906,2020-12-27,2020-12-29,강원도,인제군,북면,원통리,156,38.152979,128.227149,포획개체
907,2020-12-27,2020-12-29,강원도,인제군,북면,원통리,156,38.152928,128.226956,포획개체
908,2020-12-28,2020-12-29,경기도,포천시,영북면,소회산리,산182-8,38.092213,127.233438,포획개체
909,2020-12-29,2020-12-30,경기도,포천시,이동면,연곡리,105-9,38.004152,127.386194,폐사체
910,2020-12-29,2020-12-30,강원도,화천군,화천읍,동촌리,산9-1,38.126321,127.805939,폐사체
911,2020-12-28,2020-12-31,강원도,영월군,주천면,신일리,산495,37.256705,128.273151,폐사체
912,2021-01-01,2021-01-02,강원도,영월군,주천면,금마리,산109,37.254753,128.264614,폐사체
913,2021-01-01,2021-01-02,강원도,영월군,주천면,금마리,158,37.251307,128.280002,폐사체
914,2021-01-01,2021-01-02,강원도,영월군,주천면,금마리,산62,37.251177,128.279954,폐사체
915,2021-01-01,2021-01-02,강원도,영월군,주천면,금마리,산70,37.249771,128.279414,폐사체
916,2021-01-01,2021-01-02,강원도,영월군,주천면,금마리,산75-1,37.251423,128.274478,폐사체
917,2021-01-01,2021-01-02,강원도,영월군,주천면,금마리,산75-1,37.251423,128.274478,폐사체
918,2020-12-31,2021-01-04,강원도,화천군,간동면,방천리,산176,38.105356,127.844868,폐사체
919,2020-12-31,2021-01-04,강원도,화천군,간동면,방천리,1556,38.092819,127.843576,폐사체
920,2021-01-01,2021-01-04,경기도,가평군,가평읍,개곡리,1081,37.856266,127.546508,포획개체
921,2021-01-04,2021-01-05,강원도,화천군,간동면,방천리,산169,38.100249,127.841836,폐사체
922,2021-01-04,2021-01-05,강원도,인제군,북면,월학리,1400,38.154427,128.192766,수렵개체
923,2021-01-04,2021-01-05,강원도,인제군,북면,월학리,1400,38.154427,128.192766,수렵개체
924,2021-01-04,2021-01-05,강원도,양양군,서면,내현리,산112-1,38.009207,128.599337,폐사체
925,2021-01-05,2021-01-06,강원도,화천군,간동면,방천리,1588,38.100333,127.843475,폐사체
926,2021-01-06,2021-01-07,강원도,영월군,주천면,금마리,산365,37.234128,128.275192,폐사체
927,2021-01-06,2021-01-07,강원도,춘천시,북산면,오항리,242-2,37.986054,127.892462,폐사체
928,2021-01-06,2021-01-07,강원도,춘천시,서면,오월리,97-26,37.959183,127.655228,폐사체
929,2021-01-06,2021-01-07,강원도,화천군,간동면,방천리,1589,38.100945,127.844313,폐사체
930,2021-01-10,2021-01-11,강원도,양양군,현남면,하월천리,672,37.913183,128.717219,폐사체
931,2021-01-08,2021-01-11,경기도,포천시,이동면,연곡리,35551,38.009466,127.384473,폐사체
932,2021-01-09,2021-01-11,경기도,포천시,이동면,연곡리,산207,38.001267,127.396842,폐사체
933,2021-01-08,2021-01-11,경기도,가평군,가평읍,개곡리,431-1,37.854829,127.555531,포획개체
934,2021-01-09,2021-01-11,경기도,가평군,가평읍,승안리,산263,37.875904,127.450999,포획개체
935,2021-01-11,2021-01-12,강원도,화천군,사내면,간동리,산251,38.07034,127.479797,폐사체
936,2021-01-11,2021-01-12,강원도,인제군,북면,원통리,산226-1,38.148135,128.226908,폐사체
937,2021-01-09,2021-01-12,강원도,춘천시,서면,덕두원리,141-24,37.8506,127.668924,포획개체
938,2021-01-11,2021-01-12,경기도,포천시,창수면,주원리,산263-4,38.007859,127.148672,포획개체
939,2021-01-12,2021-01-13,경기도,연천군,신서면,내산리,산1-1,38.160537,127.139434,폐사체
940,2021-01-11,2021-01-13,강원도,춘천시,서면,안보리,산30-1,37.869261,127.591562,폐사체
941,2021-01-12,2021-01-13,강원도,춘천시,북산면,추곡리,산261,38.012209,127.872523,폐사체
942,2021-01-13,2021-01-14,강원도,춘천시,서면,오월리,산46-1,37.953562,127.647762,폐사체
943,2021-01-13,2021-01-14,강원도,춘천시,서면,안보리,산31,37.864154,127.594016,폐사체
944,2021-01-13,2021-01-14,강원도,화천군,간동면,방천리,산169-3,38.100715,127.841318,폐사체
945,2021-01-13,2021-01-15,강원도,양구군,양구읍,수인리,산 1-1,38.045365,127.914794,폐사체
946,2021-01-14,2021-01-15,강원도,화천군,사내면,용담리,산149,38.04731,127.547735,폐사체
947,2021-01-14,2021-01-15,강원도,화천군,간동면,방천리,1588,38.100458,127.843859,폐사체
948,2021-01-14,2021-01-15,강원도,춘천시,서면,오월리,산46-1,37.968302,127.659606,폐사체
949,2021-01-14,2021-01-15,강원도,춘천시,서면,오월리,산46-1,37.968281,127.65742,폐사체
950,2021-01-14,2021-01-15,강원도,춘천시,서면,오월리,산46-1,37.964467,127.65638,폐사체
951,2021-01-15,2021-01-17,강원도,춘천시,서면,오월리,산46-1,37.969053,127.663128,폐사체
952,2021-01-15,2021-01-17,강원도,춘천시,서면,오월리,산12-26,37.968641,127.665135,폐사체
953,2021-01-15,2021-01-17,강원도,화천군,사내면,용담리,243-1,38.047385,127.544936,폐사체
954,2021-01-15,2021-01-17,강원도,화천군,사내면,사창리,산74,38.087968,127.516329,폐사체
955,2021-01-14,2021-01-17,강원도,양구군,남면,두무리,204-1,38.047607,128.088472,폐사체
956,2021-01-15,2021-01-17,강원도,양구군,양구읍,웅진리,산1-1,38.06031,127.937721,폐사체
957,2021-01-15,2021-01-17,경기도,포천시,이동면,연곡리,105-3,38.00408,127.38904,폐사체
958,2021-01-16,2021-01-18,강원도,양양군,현남면,하월천리,산1-1,37.914344,128.71701,폐사체
959,2021-01-16,2021-01-18,강원도,양양군,현남면,하월천리,산1-1,37.914311,128.717034,폐사체
960,2021-01-16,2021-01-18,강원도,양양군,현남면,하월천리,산1-1,37.914347,128.717051,폐사체
961,2021-01-16,2021-01-18,강원도,양양군,현남면,하월천리,산1-1,37.913354,128.716151,폐사체
962,2021-01-16,2021-01-18,경기도,연천군,신서면,내산리,산25,38.155105,127.141583,폐사체
963,2021-01-15,2021-01-18,경기도,가평군,북면,소법리,산106-2,37.920498,127.521704,폐사체
964,2021-01-18,2021-01-19,강원도,양양군,현남면,하월천리,679,37.911679,128.714446,폐사체
965,2021-01-18,2021-01-19,경기도,가평군,가평읍,읍내리,산77,37.841241,127.517037,폐사체
966,2021-01-18,2021-01-19,경기도,가평군,가평읍,읍내리,산77,37.841119,127.517164,폐사체
967,2021-01-18,2021-01-19,강원도,인제군,인제읍,가아리,산1,38.136002,128.160339,폐사체
968,2021-01-19,2021-01-20,강원도,화천군,하남면,거례리,337,38.070271,127.699363,수렵개체
969,2021-01-20,2021-01-21,강원도,춘천시,서면,오월리,산46-1,37.969168,127.661135,폐사체
970,2021-01-20,2021-01-21,강원도,인제군,북면,원통리,산226-1,38.161358,128.234735,폐사체
971,2021-01-20,2021-01-21,강원도,화천군,사내면,용담리,243-1,38.045126,127.545167,폐사체
972,2021-01-20,2021-01-21,강원도,화천군,사내면,광덕리,산251-1,38.063379,127.477247,폐사체
973,2021-01-21,2021-01-22,강원도,춘천시,서면,오월리,산46-1,37.96536,127.660126,폐사체
974,2021-01-21,2021-01-22,경기도,연천군,왕징면,작동리,656,38.081691,126.908781,폐사체
975,2021-01-21,2021-01-22,강원도,인제군,인제읍,덕산리,산132,38.085728,128.213486,폐사체
976,2021-01-22,2021-01-24,강원도,화천군,사내면,명월리,산35,38.116423,127.501468,폐사체
977,2021-01-22,2021-01-24,강원도,춘천시,서면,오월리,산46-1,37.964806,127.656938,폐사체
978,2021-01-22,2021-01-24,강원도,춘천시,사북면,원평리,산114,37.994842,127.636601,폐사체
979,2021-01-22,2021-01-24,강원도,춘천시,서면,오월리,산46-1,37.965987,127.655568,폐사체
980,2021-01-23,2021-01-25,경기도,연천군,청산면,대전리,산169,37.994627,127.098894,폐사체
981,2021-01-23,2021-01-25,경기도,연천군,청산면,대전리,산169,37.99467,127.098941,폐사체
